"Prod_Id";"Prod_Descripcion";"Prod_ProvId";"Prov_Nombre"
"338";"CHICOLETA PLAST NGRO X1";"63";"LUMIPACK SRL"
"339";"CINTA HELICOIDAL 1 1/2""";"86";"PLASTICOS CABRERA S.A."
"340";"CINTA HELICOIDAL 1 1/4""";"86";"PLASTICOS CABRERA S.A."
"346";"DESTAPA CAÑERIAS 500 CC";"64";"MADERIN"
"347";"EMBUTIDO GU10 FIJO 80 Ø";"1";"180º ILUMINACION - HLC SRL"
"348";"ENERGIZER RECARGABLE AA";"72";"DIMAPE DISTRIBUIDORA"
"349";"FASTIX TRANSPARENTE 25G";"29";"DISTRIBUIDORA DEL SUR S.R.L."
"350";"LACA BRILLANTE 4 LITROS";"64";"MADERIN"
"351";"LAMPARA BABY LUZ SW E14";"52";"INDUSTRIAS SUR S.R.L."
"352";"LINEA SOLAR APLIQUE 1 L";"25";"CIVAL ILUMINACION DE MARIO CIVALLERO"
"353";"LINEA SOLAR APLIQUE 2 L";"25";"CIVAL ILUMINACION DE MARIO CIVALLERO"
"354";"MECHA WIDIA CORTA 8 MM.";"34";"EICHLER S.A."
"355";"MOTOSIERRA STIHL MS170 1.8CV - 30.1CC - ESPADA 35";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"356";"OBELISCO CABEZAL G9 50W";"18";"CANDIL ILUMINACION"
"357";"PREENSAMBLADO 2 X";"51";"INDUSTRIAS MH S.R.L."
"358";"PREENSAMBLADO 2 X";"51";"INDUSTRIAS MH S.R.L."
"359";"PREENSAMBLADO 2 X";"51";"INDUSTRIAS MH S.R.L."
"360";"PREENSAMBLADO 4 X";"51";"INDUSTRIAS MH S.R.L."
"361";"PREENSAMBLADO 4 X";"51";"INDUSTRIAS MH S.R.L."
"362";"PREMIUN MODULO 2 X 14 W";"7";"ARTELUM S.A."
"363";"PREMIUN MODULO 2 X 18 W";"7";"ARTELUM S.A."
"364";"PREMIUN MODULO 2 X 24 W";"7";"ARTELUM S.A."
"365";"PREMIUN MODULO 2 X 28 W";"7";"ARTELUM S.A."
"366";"PREMIUN MODULO 2 X 36 W";"7";"ARTELUM S.A."
"367";"PREMIUN MODULO 2 X 54 W";"7";"ARTELUM S.A."
"368";"PUNTO KALOP DOBLE KALOP";"202";"ENCANTA SA"
"369";"RELE MONTERO TR1 T0 (6,3-10A)";"74";"MONTERO S.A."
"370";"REMOVEDOR EN GEL 500 CC";"64";"MADERIN"
"371";"SUB FAROLA ALTURA 45 CM";"18";"CANDIL ILUMINACION"
"372";"SUBTERRANEO MH 4 X";"51";"INDUSTRIAS MH S.R.L."
"373";"SUBTERRANEO MH 4 X";"51";"INDUSTRIAS MH S.R.L."
"374";"TECLON JELUZ CIEGO GRIS";"57";"JELUZ S.A.C.I.F.I.A."
"375";"TERMICA BAW BIPOLAR";"40";"ETA ELECTRO S.A."
"376";"TIPO TALLER 2 X";"97";"TELEMECANIQUE"
"377";"TIPO TALLER 2 X";"97";"TELEMECANIQUE"
"378";"TIPO TALLER 2 X";"97";"TELEMECANIQUE"
"379";"TIPO TALLER 2 X";"97";"TELEMECANIQUE"
"380";"TIPO TALLER 2 X";"97";"TELEMECANIQUE"
"381";"TIPO TALLER 2 X";"97";"TELEMECANIQUE"
"382";"TIPO TALLER 2 X";"97";"TELEMECANIQUE"
"383";"TIPO TALLER 3 X";"97";"TELEMECANIQUE"
"384";"TIPO TALLER 3 X";"97";"TELEMECANIQUE"
"385";"TIPO TALLER 3 X";"97";"TELEMECANIQUE"
"386";"TIPO TALLER 3 X";"97";"TELEMECANIQUE"
"387";"TIPO TALLER 3 X";"97";"TELEMECANIQUE"
"388";"TIPO TALLER 3 X";"97";"TELEMECANIQUE"
"389";"TIPO TALLER 4 X";"97";"TELEMECANIQUE"
"390";"TIPO TALLER 4 X";"97";"TELEMECANIQUE"
"391";"TIPO TALLER 4 X";"97";"TELEMECANIQUE"
"392";"TIPO TALLER 4 X";"97";"TELEMECANIQUE"
"393";"TIPO TALLER 4 X";"97";"TELEMECANIQUE"
"394";"TIPO TALLER 4 X";"97";"TELEMECANIQUE"
"395";"TIPO TALLER 5 X";"97";"TELEMECANIQUE"
"396";"TIPO TALLER 5 X";"97";"TELEMECANIQUE"
"397";"TIPO TALLER 5 X";"97";"TELEMECANIQUE"
"398";"TIPO TALLER 5 X";"97";"TELEMECANIQUE"
"399";"TIPO TALLER 5 X";"97";"TELEMECANIQUE"
"400";"TIPO TALLER 7 X";"97";"TELEMECANIQUE"
"401";"TIPO TALLER 7 X";"97";"TELEMECANIQUE"
"402";"TIPO TALLER 7 X";"97";"TELEMECANIQUE"
"403";"TOMA DE TV BLANCO- SPOT";"71";"MIG-MAVI"
"404";"TOMA DE TV NEGRO - SPOT";"71";"MIG-MAVI"
"405";"TORT CHAPA IND OVAL BCO";"63";"LUMIPACK SRL"
"406";"TORTUGA REDONDA PVC E27";"1";"180º ILUMINACION - HLC SRL"
"407";"TUERCA 10X1 HI X 1 ZINC";"63";"LUMIPACK SRL"
"409";"WAVE APLIQUE 2 X 40W G9";"18";"CANDIL ILUMINACION"
"410";"ADHESIVO VINILICO 120 GR";"64";"MADERIN"
"411";"ADHESIVO VINILICO 300 GR";"64";"MADERIN"
"412";"ADHESIVO VINILICO 500 GR";"64";"MADERIN"
"413";"APIQUE FIJO CON PANTALLA 15X15";"31";"DON BELL ILUMINACION SRL"
"414";"ARCO DE SIERRA 10"" - 12""";"89";"RADIO NORTE"
"415";"BALASTO ELECTRONICO 110W";"40";"ETA ELECTRO S.A."
"416";"BASE CURVA";"18";"CANDIL ILUMINACION"
"417";"BASE CURVA";"18";"CANDIL ILUMINACION"
"418";"BIPIN 230V G9";"40";"ETA ELECTRO S.A."
"419";"BLOQUE CONTACTO AUXILIAR";"102";"TRANSPORTE ALTAMIRANO"
"420";"BUSCAPOLO # 2 - MIG MAVI";"71";"MIG-MAVI"
"421";"CALENTADOR INMERSION PVC";"71";"MIG-MAVI"
"422";"CAÑO CHAPA LIVIANO";"105";"VARIOS"
"423";"CARGADOR ENERGIZER C/2AA";"72";"DIMAPE DISTRIBUIDORA"
"427";"ENERGIZER RECARGABLE AAA";"72";"DIMAPE DISTRIBUIDORA"
"428";"ESMALTE SINTeTICO 125 CC";"96";"TECMYL S.A."
"429";"ESMALTE SINTeTICO 250 CC";"96";"TECMYL S.A."
"430";"ESMALTE SINTeTICO 500 CC";"96";"TECMYL S.A."
"431";"JOVEN APLIQUE 1 X 50W G9";"18";"CANDIL ILUMINACION"
"432";"LUNA TORTUGA DE ALUMINIO";"7";"ARTELUM S.A."
"433";"MARTILLO BOLITA 680 GRS.";"100";"TRANS LICH DE IOMMI SIMON EZEQUIEL"
"434";"MECHA WIDIA CORTA 12 MM.";"34";"EICHLER S.A."
"435";"NONE 20 V/C ESM ARM BCO*";"63";"LUMIPACK SRL"
"436";"NONE 25 V/C ESM ARM BCO*";"63";"LUMIPACK SRL"
"437";"PINZA COCODRILO 15A ROJO";"52";"INDUSTRIAS SUR S.R.L."
"438";"PLANCHA 2 X";"97";"TELEMECANIQUE"
"439";"PLANCHA 3 X";"97";"TELEMECANIQUE"
"440";"PRECINTO 3,6X370 NATURAL";"40";"ETA ELECTRO S.A."
"441";"PREENSAMBLADO 2 X";"51";"INDUSTRIAS MH S.R.L."
"442";"PRENSACABLE PLAST NEG X1";"53";"INICIATIVAS NUEVAS"
"443";"PULSADOR SIGLO XXII GRIS";"15";"CAMBRE I.C.Y F.S.A."
"444";"RELE MONTERO TR1 T0  (1-1,6A)";"74";"MONTERO S.A."
"445";"RELE MONTERO TR1 T0 (1,6-2.5A)";"74";"MONTERO S.A."
"446";"RELE MONTERO TR1 T0 (4-6,3A)";"74";"MONTERO S.A."
"447";"REMOVEDOR EN GEL 1 LITRO";"64";"MADERIN"
"448";"REMOVEDOR LIQUIDO 500 CC";"64";"MADERIN"
"449";"SUBTERRANEO MH 1 X";"51";"INDUSTRIAS MH S.R.L."
"450";"SUBTERRANEO MH 1 X";"51";"INDUSTRIAS MH S.R.L."
"451";"SUBTERRANEO MH 1 X";"51";"INDUSTRIAS MH S.R.L."
"452";"SUBTERRANEO MH 1 X";"51";"INDUSTRIAS MH S.R.L."
"453";"SUBTERRANEO MH 1 X";"51";"INDUSTRIAS MH S.R.L."
"454";"SUBTERRANEO MH 1 X";"51";"INDUSTRIAS MH S.R.L."
"455";"SUBTERRANEO MH 1 X";"51";"INDUSTRIAS MH S.R.L."
"456";"SUBTERRANEO MH 2 X";"51";"INDUSTRIAS MH S.R.L."
"457";"SUBTERRANEO MH 2 X";"51";"INDUSTRIAS MH S.R.L."
"458";"SUBTERRANEO MH 2 X";"51";"INDUSTRIAS MH S.R.L."
"459";"SUBTERRANEO MH 2 X";"51";"INDUSTRIAS MH S.R.L."
"460";"SUBTERRANEO MH 3 X";"51";"INDUSTRIAS MH S.R.L."
"461";"SUBTERRANEO MH 3 X";"51";"INDUSTRIAS MH S.R.L."
"462";"SUBTERRANEO MH 3 X";"51";"INDUSTRIAS MH S.R.L."
"463";"SUBTERRANEO MH 3 X";"51";"INDUSTRIAS MH S.R.L."
"464";"SUBTERRANEO MH 3 X";"51";"INDUSTRIAS MH S.R.L."
"465";"SUBTERRANEO MH 3 X";"51";"INDUSTRIAS MH S.R.L."
"466";"SUBTERRANEO MH 3 X";"51";"INDUSTRIAS MH S.R.L."
"467";"SUBTERRANEO MH 4 X";"51";"INDUSTRIAS MH S.R.L."
"468";"SUBTERRANEO MH 4 X";"51";"INDUSTRIAS MH S.R.L."
"469";"T5 TUBO FLUORESCENTE 8 W";"7";"ARTELUM S.A."
"470";"TAPA BLANCA KALOP JONICA";"202";"ENCANTA SA"
"471";"TERMICA BAW BIPOLAR";"40";"ETA ELECTRO S.A."
"472";"TERMICA BAW BIPOLAR";"40";"ETA ELECTRO S.A."
"473";"TERMICA BAW BIPOLAR";"40";"ETA ELECTRO S.A."
"474";"TERMICA BAW BIPOLAR";"40";"ETA ELECTRO S.A."
"475";"TERMICA BAW BIPOLAR";"40";"ETA ELECTRO S.A."
"476";"TERMICA BAW BIPOLAR";"40";"ETA ELECTRO S.A."
"477";"TERMICA BAW BIPOLAR";"40";"ETA ELECTRO S.A."
"478";"TERMICA BAW BIPOLAR";"40";"ETA ELECTRO S.A."
"479";"TERMICA BAW TRIPOLAR";"40";"ETA ELECTRO S.A."
"480";"TERMICA BAW UNIPOLAR";"40";"ETA ELECTRO S.A."
"481";"TIPO TALLER 10 X";"97";"TELEMECANIQUE"
"482";"TIPO TALLER 10 X";"97";"TELEMECANIQUE"
"483";"TIPO TALLER 10 X";"97";"TELEMECANIQUE"
"484";"TIPO TALLER 12 X";"97";"TELEMECANIQUE"
"485";"TIPO TALLER 12 X";"97";"TELEMECANIQUE"
"486";"TIPO TALLER 12 X";"97";"TELEMECANIQUE"
"487";"TOMA DE TV MARFIL - SPOT";"71";"MIG-MAVI"
"488";"TORTUGA REDONDA 12 CM G9";"79";"NEVAR S.R.L."
"489";"TV PIN FINO COAXIL KALOP PASANTE";"202";"ENCANTA SA"
"494";"ADHESIVO P / PARQUET 1 KG";"64";"MADERIN"
"495";"ADHESIVO P / PARQUET 5 KG";"64";"MADERIN"
"496";"ARANA 4420/3 MOD. CAMPIÑA";"19";"CARILUX DE CARLOS JOSE BARTOLOTTA"
"497";"ARANA 4420/5 MOD. CAMPIÑA";"19";"CARILUX DE CARLOS JOSE BARTOLOTTA"
"498";"BASE AUTOADHESIVA 20*20MM";"52";"INDUSTRIAS SUR S.R.L."
"499";"BASE CURVA";"18";"CANDIL ILUMINACION"
"500";"BASE CURVA";"18";"CANDIL ILUMINACION"
"501";"BASE CURVA";"18";"CANDIL ILUMINACION"
"502";"BASE CURVA";"18";"CANDIL ILUMINACION"
"503";"BASE CURVA";"18";"CANDIL ILUMINACION"
"504";"BASE CURVA";"18";"CANDIL ILUMINACION"
"505";"BIDIRECCIONAL AERO G9 40W";"18";"CANDIL ILUMINACION"
"506";"BI-PIN HALOGENA 75W CLARA";"54";"INTERLAMP S.A."
"507";"BOBACHA CHAPA PULIDA DOR*";"63";"LUMIPACK SRL"
"508";"BRICK I EMBUTIDO DE PARED";"7";"ARTELUM S.A."
"509";"COMBO ENERGIZER + DISPLAY";"72";"DIMAPE DISTRIBUIDORA"
"510";"CUADRADA PVC 10 X 10";"66";"MEGA PLAST S.R.L."
"511";"CUADRADA DE CHAPA 10 X 10";"50";"INDUSTRIAL LA SANTA MARIA S.R.L."
"514";"ESMALTE SINTeTICO 1 LITRO";"96";"TECMYL S.A."
"515";"FICHA TV MACHO PIN GRUESO";"85";"PINI GUILLERMO SRL"
"516";"FLEXIBLE 30 C/BARRAL ZINC";"63";"LUMIPACK SRL"
"517";"FOREST GOMA REPUESTO SPOT";"7";"ARTELUM S.A."
"518";"FREUD 30 MURANO C/CAD NEG";"63";"LUMIPACK SRL"
"519";"FREUD 35 MURANO C/CAD NEG";"63";"LUMIPACK SRL"
"520";"FREUD 40 MURANO C/CAD NEG";"63";"LUMIPACK SRL"
"521";"FRONT TORTUGA DE ALUMINIO";"7";"ARTELUM S.A."
"522";"FUENTE SWITCHING 9V 2 AMP";"52";"INDUSTRIAS SUR S.R.L."
"523";"GUANTE SOLDADOR REFORZADO";"89";"RADIO NORTE"
"524";"JOVEN APLIQUES 2 X 50W G9";"18";"CANDIL ILUMINACION"
"525";"LAMPARA TESTIGO SPOT-SPOT";"71";"MIG-MAVI"
"526";"LINEA SOLAR LAMPRA DE PIE";"25";"CIVAL ILUMINACION DE MARIO CIVALLERO"
"527";"MICROSWITCH MINI  SIN LEVA 1A 250 V";"52";"INDUSTRIAS SUR S.R.L."
"528";"MILAN TORTUGA DE ALUMINIO";"7";"ARTELUM S.A."
"529";"OCTOGONAL DE CHAPA GRANDE";"50";"INDUSTRIAL LA SANTA MARIA S.R.L."
"530";"ORBIT TORTUGA DE ALUMINIO";"7";"ARTELUM S.A."
"531";"PINZA COCODRILO 100A ROJO";"52";"INDUSTRIAS SUR S.R.L."
"532";"PINZA COCODRILO 15A NEGRO";"52";"INDUSTRIAS SUR S.R.L."
"533";"PLACA AR-111 MIXTA BLANCO";"52";"INDUSTRIAS SUR S.R.L."
"534";"REFLECTOR DE CUARZO";"16";"CAMIMPORT S.R.L."
"535";"PROYECTOR TACHO G53 AR111";"1";"180º ILUMINACION - HLC SRL"
"536";"PRUEBA PRODUCTO MARCELO 1";"65";"MARCELO"
"537";"PRUEBA PRODUCTO MARCELO 2";"65";"MARCELO"
"538";"PRUEBA PRODUCTO MARCELO 4";"65";"MARCELO"
"539";"PRUEBA PRODUCTO MARCELO 6";"65";"MARCELO"
"540";"REFLECTOR MP GL-44 PAR 38";"45";"GB INGENIERIA ELECTRONICA"
"541";"REGLA ACERO INOX. 30 CMS.";"89";"RADIO NORTE"
"542";"REGLA ACERO INOX. 50 CMS.";"89";"RADIO NORTE"
"543";"REGULADOR VENTILADOR TECHO";"86";"PLASTICOS CABRERA S.A."
"544";"RELE MONTERO TR1 T0 (8-12,5A)";"74";"MONTERO S.A."
"545";"RELE MONTERO TR1 T1 (10-16A)";"74";"MONTERO S.A."
"546";"REMOVEDOR EN GEL 4 LITROS";"64";"MADERIN"
"547";"REMOVEDOR LIQUIDO 1 LITRO";"64";"MADERIN"
"548";"REMOVEDOR LIQUIDO 4 LITRO";"64";"MADERIN"
"549";"SHERATON APLIQUE 2X40W G9";"18";"CANDIL ILUMINACION"
"550";"SODIO MP 150 W RX7 S - MP";"45";"GB INGENIERIA ELECTRONICA"
"551";"SPOT ANA 1/L RED REM BCO*";"63";"LUMIPACK SRL"
"552";"SPOT ANA 1/L RED REM DOR*";"63";"LUMIPACK SRL"
"553";"SPOT ANA 1/L RED REM NEG*";"63";"LUMIPACK SRL"
"554";"SPOT DE EMBUTIR NOVALUCCE ¡¡ULTIMOS!!";"16";"CAMIMPORT S.R.L."
"555";"SUBTERRANEO MH 1 X";"51";"INDUSTRIAS MH S.R.L."
"556";"SUBTERRANEO MH 1 X";"51";"INDUSTRIAS MH S.R.L."
"557";"SUBTERRANEO MH 1 X";"51";"INDUSTRIAS MH S.R.L."
"558";"SUBTERRANEO MH 1 X";"51";"INDUSTRIAS MH S.R.L."
"559";"SUBTERRANEO MH 1 X";"51";"INDUSTRIAS MH S.R.L."
"560";"SUBTERRANEO MH 1 X";"51";"INDUSTRIAS MH S.R.L."
"561";"SUBTERRANEO MH 3 X";"51";"INDUSTRIAS MH S.R.L."
"562";"SUBTERRANEO MH 3 X";"51";"INDUSTRIAS MH S.R.L."
"563";"SUBTERRANEO MH 3 X";"51";"INDUSTRIAS MH S.R.L."
"564";"SUBTERRANEO MH 3 X";"51";"INDUSTRIAS MH S.R.L."
"565";"T4 TUBO FLUORESCENTE 12 W";"7";"ARTELUM S.A."
"566";"T4 TUBO FLUORESCENTE 20 W";"7";"ARTELUM S.A."
"567";"T5 TUBO FLUORESCENTE 14 W";"7";"ARTELUM S.A."
"568";"T5 TUBO FLUORESCENTE 28 W";"7";"ARTELUM S.A."
"569";"T5 TUBO FLUORESCENTE 13 W";"7";"ARTELUM S.A."
"570";"TAPA BASTIDOR MIGNON GRIS";"71";"MIG-MAVI"
"571";"TECLON JELUZ CIEGO BLANCO";"57";"JELUZ S.A.C.I.F.I.A."
"572";"TECLON JELUZ CIEGO MARFIL";"57";"JELUZ S.A.C.I.F.I.A."
"573";"TERMICA BAW TRIPOLAR";"40";"ETA ELECTRO S.A."
"574";"TERMICA BAW TRIPOLAR";"40";"ETA ELECTRO S.A."
"575";"TERMICA BAW TRIPOLAR";"40";"ETA ELECTRO S.A."
"576";"TERMICA BAW TRIPOLAR";"40";"ETA ELECTRO S.A."
"577";"TERMICA BAW TRIPOLAR";"40";"ETA ELECTRO S.A."
"578";"TERMICA BAW TRIPOLAR";"40";"ETA ELECTRO S.A."
"579";"TERMICA BAW TRIPOLAR";"40";"ETA ELECTRO S.A."
"580";"TERMICA BAW TRIPOLAR";"40";"ETA ELECTRO S.A."
"581";"TERMICA BAW UNIPOLAR";"40";"ETA ELECTRO S.A."
"582";"TERMICA BAW UNIPOLAR";"40";"ETA ELECTRO S.A."
"583";"TERMICA BAW UNIPOLAR";"40";"ETA ELECTRO S.A."
"584";"TERMICA BAW UNIPOLAR";"40";"ETA ELECTRO S.A."
"585";"TERMICA BAW UNIPOLAR";"40";"ETA ELECTRO S.A."
"586";"TERMICA BAW UNIPOLAR";"40";"ETA ELECTRO S.A."
"587";"TERMICA BAW UNIPOLAR";"40";"ETA ELECTRO S.A."
"588";"TERMICA BAW UNIPOLAR";"40";"ETA ELECTRO S.A."
"589";"TIRA DE 6 LEDS PIRAÑA 12V";"52";"INDUSTRIAS SUR S.R.L."
"590";"TORTUGA REDONDA METAL E27";"1";"180º ILUMINACION - HLC SRL"
"591";"TULIPA "" ONDINA"" SATINADA";"41";"FERROLUX DE JUAN CARLOS ERCOLI"
"592";"CAÑO ROSCAD0";"70";"METALURGICA SAN MIGUEL"
"593";"VELADOR LISO CON PANTALLA";"1";"180º ILUMINACION - HLC SRL"
"594";"ADHESIVO P / PARQUET 10 KG";"64";"MADERIN"
"595";"ADHESIVO P / PARQUET 20 KG";"64";"MADERIN"
"596";"APLIQUE PLATO CARILUX 85/3";"19";"CARILUX DE CARLOS JOSE BARTOLOTTA"
"597";"APOLO CABEZAL GY6.35 /";"18";"CANDIL ILUMINACION"
"598";"ATENUADOR DE LUZ SPOT GRIS";"71";"MIG-MAVI"
"599";"BABY LUZ CLARA 5W 220V E14";"45";"GB INGENIERIA ELECTRONICA"
"600";"BASE X 2 TOMACORRIENTE 10A";"71";"MIG-MAVI"
"601";"BASTIDOR OCULTO NEGRO SPOT";"71";"MIG-MAVI"
"602";"BI - PIN 12 V 100 W G 6.35";"45";"GB INGENIERIA ELECTRONICA"
"603";"CABLE PARA PLANCHA 3 PATAS";"52";"INDUSTRIAS SUR S.R.L."
"604";"CAMPANA ALARMA 15 CM 220 V";"71";"MIG-MAVI"
"605";"CAPSULADO PUNTO - COMPLETO";"210";"NIKEL ILUMINACION"
"606";"CEMENTO DE CONTACTO 125 CC";"64";"MADERIN"
"607";"CEMENTO DE CONTACTO 250 CC";"64";"MADERIN"
"608";"CEMENTO DE CONTACTO 500 CC";"64";"MADERIN"
"609";"CLIPO COLGANTE 1 LUZ LINEA";"27";"DABOR ILUMINACION DE MYZ SRL"
"610";"COLGANTE 1/2 ESFERA PLATIL";"31";"DON BELL ILUMINACION SRL"
"611";"COLGANTE MEDIA ESFERA LILA";"31";"DON BELL ILUMINACION SRL"
"612";"COLGANTE MEDIA ESFERA ROJO";"31";"DON BELL ILUMINACION SRL"
"613";"CONECTOR TOMA PARLANTE RCA";"15";"CAMBRE I.C.Y F.S.A."
"614";"CUERDA DESNUDA 7 X 0.50 MM";"97";"TELEMECANIQUE"
"615";"CUERDA DESNUDA 7 X 0.70 MM";"97";"TELEMECANIQUE"
"616";"CUERDA DESNUDA 7 X 0.85 MM";"97";"TELEMECANIQUE"
"617";"DICROICA MP ROJO 50 W - MP";"45";"GB INGENIERIA ELECTRONICA"
"618";"DICROICA GU10 HALOGENA 50W";"1";"180º ILUMINACION - HLC SRL"
"619";"DILUYENTE P / LACAS 500 CC";"64";"MADERIN"
"620";"ESMALTE SINTeTICO 4 LITROS";"96";"TECMYL S.A."
"621";"ADAPTADOR PARA FAROL PILAR";"49";"ILUNOR "
"622";"FICHA TV HEMBRA PIN GRUESO";"52";"INDUSTRIAS SUR S.R.L."
"623";"FILTRO ADSL 1 LINEA ZURICH";"45";"GB INGENIERIA ELECTRONICA"
"624";"GRAMPA RUBEN CABRERA 20 MM";"86";"PLASTICOS CABRERA S.A."
"625";"GRAMPA RUBEN CABRERA 25 MM";"86";"PLASTICOS CABRERA S.A."
"626";"GRAMPA RUBEN CABRERA 32 MM";"86";"PLASTICOS CABRERA S.A."
"627";"GRAMPA RUBEN CABRERA 40 MM";"86";"PLASTICOS CABRERA S.A."
"628";"GUANTE MEDIO PASEO VAQUETA";"89";"RADIO NORTE"
"629";"KEOPS LINEA  G9 40W 220V";"18";"CANDIL ILUMINACION"
"630";"KEOPS LINEA  G9 40W 220V";"18";"CANDIL ILUMINACION"
"631";"LA GOTITA PROFESIONAL 10ML";"29";"DISTRIBUIDORA DEL SUR S.R.L."
"632";"LACA POLIURETANICA 1 LITRO";"64";"MADERIN"
"633";"LLAVE HH 2P ON-ON 15A 250V";"52";"INDUSTRIAS SUR S.R.L."
"634";"LLAVE HH 3P ON-ON 10A 250V";"52";"INDUSTRIAS SUR S.R.L."
"635";"LLAVE HH 6P ON-ON 10A 250V";"52";"INDUSTRIAS SUR S.R.L."
"636";"NEON KALOP P/ MODULO KALOP";"202";"ENCANTA SA"
"637";"NEW AGE APLIQUE G9 2 LUCES";"18";"CANDIL ILUMINACION"
"638";"PANTALLA CUADRADA 15 X 15 X 15";"31";"DON BELL ILUMINACION SRL"
"639";"PANTALLA DE ALUMINIO 25 CM";"10";"BEENE ELECTRICIDAD SRL"
"640";"PANTALLA DE ALUMINIO 30 CM";"10";"BEENE ELECTRICIDAD SRL"
"641";"PINZA COCODRILO 100A NEGRO";"52";"INDUSTRIAS SUR S.R.L."
"642";"PINZA COCODRILO CHICA ROJO";"52";"INDUSTRIAS SUR S.R.L."
"643";"PLAFON CUADRADO CURVO";"86";"PLASTICOS CABRERA S.A."
"644";"PORTERO ELECTRICO MIG MAVI";"71";"MIG-MAVI"
"645";"PROTECTOR DE METALES 70 CC";"64";"MADERIN"
"646";"PUNTO KALOP";"202";"ENCANTA SA"
"647";"ROSETA TELEFONICA EXTERIOR";"52";"INDUSTRIAS SUR S.R.L."
"648";"SHERATON APLIQUE 1X 40W G9";"18";"CANDIL ILUMINACION"
"649";"SPOT ANA 2/L OVAL REM DOR*";"63";"LUMIPACK SRL"
"650";"SUBTERRANEO MH 2 X";"51";"INDUSTRIAS MH S.R.L."
"651";"SUBTERRANEO MH 2 X";"51";"INDUSTRIAS MH S.R.L."
"652";"SUBTERRANEO MH 2 X";"51";"INDUSTRIAS MH S.R.L."
"653";"SUBTERRANEO MH 2 X";"51";"INDUSTRIAS MH S.R.L."
"654";"SUBTERRANEO MH 3 X";"51";"INDUSTRIAS MH S.R.L."
"655";"SUBTERRANEO MH 3 X";"51";"INDUSTRIAS MH S.R.L."
"656";"SUBTERRANEO MH 3 X";"51";"INDUSTRIAS MH S.R.L."
"657";"SUBTERRANEO MH 4 X";"51";"INDUSTRIAS MH S.R.L."
"658";"SUBTERRANEO MH 4 X";"51";"INDUSTRIAS MH S.R.L."
"659";"TERMICA BAW TETRAPOLAR";"40";"ETA ELECTRO S.A."
"660";"TERMICA MOELLER BIPOLAR EX 108073";"67";"MELECTRIC S.A. - MOELLER"
"661";"TERMICA MOELLER BIPOLAR EX 108074";"67";"MELECTRIC S.A. - MOELLER"
"662";"TERMICA MOELLER BIPOLAR EX 108075";"67";"MELECTRIC S.A. - MOELLER"
"663";"TERMICA MOELLER BIPOLAR EX 108076";"67";"MELECTRIC S.A. - MOELLER"
"664";"TIPO TALLER MH 2 X";"51";"INDUSTRIAS MH S.R.L."
"665";"TIPO TALLER MH 2 X";"51";"INDUSTRIAS MH S.R.L."
"666";"TIPO TALLER MH 2 X";"51";"INDUSTRIAS MH S.R.L."
"667";"TIPO TALLER MH 5 X";"51";"INDUSTRIAS MH S.R.L."
"668";"TOMA CABLE PARA JABALINA 5/8";"114";"ALEJANDRO VAZQUEZ"
"669";"TORNILLOS PAVONADO -CAMBRE";"15";"CAMBRE I.C.Y F.S.A."
"670";"TUBO ESTANCO COMPACT 1X";"18";"CANDIL ILUMINACION"
"671";"TUBO ESTANCO COMPACT 1X";"18";"CANDIL ILUMINACION"
"672";"TUBO ESTANCO COMPACT 1X";"18";"CANDIL ILUMINACION"
"673";"TUBO ESTANCO COMPACT 2X";"18";"CANDIL ILUMINACION"
"674";"TUBO ESTANCO COMPACT 2X";"18";"CANDIL ILUMINACION"
"675";"TUBO ESTANCO COMPACT 2X58W";"18";"CANDIL ILUMINACION"
"676";"TV PIN GRUESO COAXIL KALOP PASANTE";"202";"ENCANTA SA"
"677";"VELADOR LiNEA ESTILO CAMPO";"19";"CARILUX DE CARLOS JOSE BARTOLOTTA"
"678";"VELADOR CUORE CON PANTALLA";"1";"180º ILUMINACION - HLC SRL"
"679";"VELADOR FLEUR CON PANTALLA";"1";"180º ILUMINACION - HLC SRL"
"680";"ADAPTADOR RIEL DIN 1 MODULO";"57";"JELUZ S.A.C.I.F.I.A."
"681";"ADHESIVO P / PARQUET 500 GR";"64";"MADERIN"
"682";"ARAÑA  P/COLGAR";"31";"DON BELL ILUMINACION SRL"
"683";"BAJO CONSUMO R7S 26W 118WMM";"58";"JOSE CAPOBIANCO S.R.L."
"684";"BASES CON DISCOS - DON BELL";"31";"DON BELL ILUMINACION SRL"
"685";"BIPIN 230V G9  BAW";"40";"ETA ELECTRO S.A."
"686";"BIPOLAR PARALELO";"51";"INDUSTRIAS MH S.R.L."
"687";"BIPOLAR PARALELO";"51";"INDUSTRIAS MH S.R.L."
"688";"BOXER MODULO 1 X 18 W";"7";"ARTELUM S.A."
"689";"BOXER MODULO 1 X 36 W";"7";"ARTELUM S.A."
"690";"BOXER MODULO 2 X 18 W";"7";"ARTELUM S.A."
"691";"BOXER MODULO 2 X 36 W";"7";"ARTELUM S.A."
"692";"CEMENTO DE CONTACTO 1 LITRO";"64";"MADERIN"
"693";"CEMENTO P / TELGOPOR 250 CC";"64";"MADERIN"
"694";"CEMENTO P / TELGOPOR 500 CC";"64";"MADERIN"
"695";"CHICOLETA 10X1X25MM SA CRX1";"63";"LUMIPACK SRL"
